subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,lr,beta,ev_l,ev_r,model
113,0,28,0,1.0,1.0,0.0,numberbar_mixed,1.5820887487201356,0.2818030939456383,0.34520210028664267,2.4501078390850632,-0.5820887487201356,-0.2002544554238373,sim_basic
113,0,29,1,0.0,-1.0,0.0,numberbar_mixed,-0.7997455445761628,0.4006956079720732,0.34520210028664267,2.4501078390850632,-0.035948389822078375,-0.2002544554238373,sim_basic
113,0,30,0,1.0,1.0,0.0,numberbar_mixed,1.0359483898220785,0.7463005804063843,0.34520210028664267,2.4501078390850632,-0.035948389822078375,-0.4763282971064135,sim_basic
113,0,31,0,1.0,1.0,0.0,numberbar_mixed,0.6783368298669312,0.8760087574440493,0.34520210028664267,2.4501078390850632,0.3216631701330688,-0.4763282971064135,sim_basic
113,0,32,0,1.0,1.0,0.0,numberbar_mixed,0.44417353149508354,0.9261424954108046,0.34520210028664267,2.4501078390850632,0.5558264685049165,-0.4763282971064135,sim_basic
113,0,33,0,1.0,1.0,0.0,numberbar_mixed,0.29084389553124546,0.9480716219208718,0.34520210028664267,2.4501078390850632,0.7091561044687545,-0.4763282971064135,sim_basic
113,0,34,0,1.0,1.0,0.0,numberbar_mixed,0.19044397193831064,0.9589305952226068,0.34520210028664267,2.4501078390850632,0.8095560280616894,-0.4763282971064135,sim_basic
113,1,0,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,1,1,1,0.0,0.0,1.0,numberbar_neg,0.0,0.69968165100477,0.34520210028664267,2.4501078390850632,-0.34520210028664267,0.0,sim_basic
113,1,2,1,0.0,0.0,1.0,numberbar_neg,0.0,0.69968165100477,0.34520210028664267,2.4501078390850632,-0.34520210028664267,0.0,sim_basic
113,1,3,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.69968165100477,0.34520210028664267,2.4501078390850632,-0.34520210028664267,0.0,sim_basic
113,1,4,1,0.0,0.0,1.0,numberbar_neg,0.34520210028664267,0.5,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.34520210028664267,sim_basic
113,1,5,1,0.0,0.0,1.0,numberbar_neg,0.22603761024433336,0.5724773375902733,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.22603761024433336,sim_basic
113,1,6,1,0.0,0.0,1.0,numberbar_neg,0.14800895244421594,0.6184901218710974,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.14800895244421594,sim_basic
113,1,7,1,0.0,0.0,1.0,numberbar_neg,0.09691595119924679,0.6475592655318307,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.09691595119924679,sim_basic
113,1,8,1,0.0,-1.0,1.0,numberbar_neg,-0.936539638706011,0.6660331357155435,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.06346036129398902,sim_basic
113,1,9,0,1.0,-1.0,1.0,numberbar_neg,-0.6547978997133573,0.5254308053313401,0.34520210028664267,2.4501078390850632,-0.34520210028664267,-0.3867558115769975,sim_basic
113,1,10,0,1.0,0.0,1.0,numberbar_neg,0.571239710530976,0.38888405898708645,0.34520210028664267,2.4501078390850632,-0.571239710530976,-0.3867558115769975,sim_basic
113,1,11,1,0.0,-1.0,1.0,numberbar_neg,-0.6132441884230024,0.4922158713902442,0.34520210028664267,2.4501078390850632,-0.3740465626885493,-0.3867558115769975,sim_basic
113,1,12,1,0.0,0.0,1.0,numberbar_neg,0.5984489934091956,0.3659084556902797,0.34520210028664267,2.4501078390850632,-0.3740465626885493,-0.5984489934091956,sim_basic
113,1,13,1,0.0,-1.0,0.0,numberbar_neg,-0.6081368560300859,0.48908859625983575,0.34520210028664267,2.4501078390850632,-0.3740465626885493,-0.39186314396991406,sim_basic
113,1,14,0,1.0,0.0,0.0,numberbar_neg,0.3740465626885493,0.63599057364709,0.34520210028664267,2.4501078390850632,-0.3740465626885493,-0.6017932639332153,sim_basic
113,1,15,1,0.0,-1.0,0.0,numberbar_neg,-0.3982067360667847,0.2943466478765949,0.34520210028664267,2.4501078390850632,-0.24492490364346273,-0.6017932639332153,sim_basic
113,1,16,0,1.0,0.0,0.0,numberbar_neg,0.24492490364346273,0.7705045231989323,0.34520210028664267,2.4501078390850632,-0.24492490364346273,-0.7392550655717581,sim_basic
113,1,17,1,0.0,-1.0,0.0,numberbar_neg,-0.26074493442824187,0.19492581615693932,0.34520210028664267,2.4501078390850632,-0.1603763124932358,-0.7392550655717581,sim_basic
113,1,18,0,1.0,0.0,0.0,numberbar_neg,0.1603763124932358,0.8373782380068197,0.34520210028664267,2.4501078390850632,-0.1603763124932358,-0.8292647645754901,sim_basic
113,1,19,0,1.0,0.0,0.0,numberbar_neg,0.10501407258434388,0.855015443055628,0.34520210028664267,2.4501078390850632,-0.10501407258434388,-0.8292647645754901,sim_basic
113,1,20,0,1.0,0.0,0.0,numberbar_neg,0.06876299416857443,0.8656824461031943,0.34520210028664267,2.4501078390850632,-0.06876299416857443,-0.8292647645754901,sim_basic
113,1,21,0,1.0,0.0,0.0,numberbar_neg,0.04502586415958437,0.8723022544849975,0.34520210028664267,2.4501078390850632,-0.04502586415958437,-0.8292647645754901,sim_basic
113,1,22,0,1.0,0.0,0.0,numberbar_neg,0.02948284128447478,0.8764844560298808,0.34520210028664267,2.4501078390850632,-0.02948284128447478,-0.8292647645754901,sim_basic
113,1,23,0,1.0,0.0,0.0,numberbar_neg,0.01930530255065635,0.879158775883308,0.34520210028664267,2.4501078390850632,-0.01930530255065635,-0.8292647645754901,sim_basic
113,1,24,0,1.0,-1.0,0.0,numberbar_neg,-0.9873589284364993,0.8808827378596047,0.34520210028664267,2.4501078390850632,-0.012641071563500698,-0.8292647645754901,sim_basic
113,1,25,0,1.0,-1.0,1.0,numberbar_neg,-0.6465205526034508,0.7623714810581892,0.34520210028664267,2.4501078390850632,-0.3534794473965492,-0.8292647645754901,sim_basic
113,1,26,1,0.0,0.0,1.0,numberbar_neg,0.8292647645754901,0.3500294753772078,0.34520210028664267,2.4501078390850632,-0.5766597000337412,-0.8292647645754901,sim_basic
113,1,27,0,1.0,-1.0,1.0,numberbar_neg,-0.42334029996625877,0.4793947089497368,0.34520210028664267,2.4501078390850632,-0.5766597000337412,-0.5430008261503227,sim_basic
113,1,28,1,0.0,0.0,1.0,numberbar_neg,0.5430008261503227,0.6083833186216552,0.34520210028664267,2.4501078390850632,-0.7227976607180711,-0.5430008261503227,sim_basic
113,1,29,1,0.0,0.0,1.0,numberbar_neg,0.35555580050584923,0.7109047344932272,0.34520210028664267,2.4501078390850632,-0.7227976607180711,-0.35555580050584923,sim_basic
113,1,30,1,0.0,0.0,1.0,numberbar_neg,0.23281719140213156,0.7686146060294752,0.34520210028664267,2.4501078390850632,-0.7227976607180711,-0.23281719140213156,sim_basic
113,1,31,1,0.0,-1.0,1.0,numberbar_neg,-0.8475517920527216,0.8017737912463061,0.34520210028664267,2.4501078390850632,-0.7227976607180711,-0.15244820794727845,sim_basic
113,1,32,0,1.0,-1.0,1.0,numberbar_neg,-0.27720233928192894,0.3361333599463115,0.34520210028664267,2.4501078390850632,-0.7227976607180711,-0.4450248666655857,sim_basic
113,1,33,0,1.0,-1.0,1.0,numberbar_neg,-0.18151150955743656,0.2859724331116001,0.34520210028664267,2.4501078390850632,-0.8184884904425634,-0.4450248666655857,sim_basic
113,1,34,0,1.0,-1.0,1.0,numberbar_neg,-0.11885335523201046,0.2556798096900098,0.34520210028664267,2.4501078390850632,-0.8811466447679895,-0.4450248666655857,sim_basic
113,2,0,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,1,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,2,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,3,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,4,1,0.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,5,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,6,0,1.0,0.0,1.0,numberbar_pos,0.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,7,1,0.0,1.0,1.0,numberbar_pos,1.0,0.5,0.34520210028664267,2.4501078390850632,0.0,0.0,sim_basic
113,2,8,1,0.0,1.0,1.0,numberbar_pos,0.6547978997133573,0.69968165100477,0.34520210028664267,2.4501078390850632,0.0,0.34520210028664267,sim_basic
113,2,9,1,0.0,1.0,1.0,numberbar_pos,0.428760289469024,0.8021202311837478,0.34520210028664267,2.4501078390850632,0.0,0.571239710530976,sim_basic
113,2,10,1,0.0,1.0,1.0,numberbar_pos,0.28075133702480803,0.8534895807512268,0.34520210028664267,2.4501078390850632,0.0,0.719248662975192,sim_basic
113,2,11,1,0.0,1.0,1.0,numberbar_pos,0.18383538582556125,0.8807646646613133,0.34520210028664267,2.4501078390850632,0.0,0.8161646141744388,sim_basic
113,2,12,1,0.0,1.0,1.0,numberbar_pos,0.12037502453157223,0.896151469349873,0.34520210028664267,2.4501078390850632,0.0,0.8796249754684278,sim_basic
113,2,13,1,0.0,0.0,0.0,numberbar_pos,-0.9211786867587827,0.9052515281915583,0.34520210028664267,2.4501078390850632,0.0,0.9211786867587827,sim_basic
113,2,14,0,1.0,0.0,0.0,numberbar_pos,0.0,0.18574929422804587,0.34520210028664267,2.4501078390850632,0.0,0.6031858693503596,sim_basic
113,2,15,1,0.0,1.0,0.0,numberbar_pos,0.39681413064964044,0.8142507057719541,0.34520210028664267,2.4501078390850632,0.0,0.6031858693503596,sim_basic
113,2,16,1,0.0,0.0,0.0,numberbar_pos,-0.7401669406740337,0.8597830017299224,0.34520210028664267,2.4501078390850632,0.0,0.7401669406740337,sim_basic
113,2,17,1,0.0,1.0,0.0,numberbar_pos,0.5153402418093815,0.766288032728812,0.34520210028664267,2.4501078390850632,0.0,0.4846597581906184,sim_basic
113,2,18,1,0.0,0.0,0.0,numberbar_pos,-0.6625562920254432,0.8352544662859656,0.34520210028664267,2.4501078390850632,0.0,0.6625562920254432,sim_basic
113,2,19,1,0.0,1.0,0.0,numberbar_pos,0.56615953153987,0.7432550225255442,0.34520210028664267,2.4501078390850632,0.0,0.43384046846013,sim_basic
113,2,20,1,0.0,0.0,0.0,numberbar_pos,-0.6292799278449949,0.8237267748645359,0.34520210028664267,2.4501078390850632,0.0,0.6292799278449949,sim_basic
113,2,21,1,0.0,0.0,0.0,numberbar_pos,-0.4120511750846757,0.7329359527423784,0.34520210028664267,2.4501078390850632,0.0,0.4120511750846757,sim_basic
113,2,22,1,0.0,0.0,0.0,numberbar_pos,-0.26981024401986653,0.6594994043259815,0.34520210028664267,2.4501078390850632,0.0,0.26981024401986653,sim_basic
113,2,23,1,0.0,0.0,0.0,numberbar_pos,-0.17667118110535704,0.6065572251442228,0.34520210028664267,2.4501078390850632,0.0,0.17667118110535704,sim_basic
113,2,24,0,1.0,1.0,0.0,numberbar_pos,1.0,0.4296110884540266,0.34520210028664267,2.4501078390850632,0.0,0.11568391832766597,sim_basic
113,2,25,1,0.0,1.0,1.0,numberbar_pos,0.884316081672334,0.36300520837342987,0.34520210028664267,2.4501078390850632,0.34520210028664267,0.11568391832766597,sim_basic
113,2,26,1,0.0,1.0,1.0,numberbar_pos,0.57904831296179,0.5462659362897445,0.34520210028664267,2.4501078390850632,0.34520210028664267,0.42095168703820995,sim_basic
113,2,27,0,1.0,0.0,1.0,numberbar_pos,-0.34520210028664267,0.33730137360557655,0.34520210028664267,2.4501078390850632,0.34520210028664267,0.6208403808400571,sim_basic
113,2,28,1,0.0,0.0,1.0,numberbar_pos,-0.6208403808400571,0.7245828720700187,0.34520210028664267,2.4501078390850632,0.22603761024433336,0.6208403808400571,sim_basic
113,2,29,0,1.0,0.0,1.0,numberbar_pos,-0.22603761024433336,0.39121365994320695,0.34520210028664267,2.4501078390850632,0.22603761024433336,0.4065249774313103,sim_basic
113,2,30,1,0.0,1.0,1.0,numberbar_pos,0.5934750225686898,0.6532582211019328,0.34520210028664267,2.4501078390850632,0.14800895244421594,0.4065249774313103,sim_basic
113,2,31,1,0.0,0.0,1.0,numberbar_pos,-0.6113938016896847,0.7568235551629378,0.34520210028664267,2.4501078390850632,0.14800895244421594,0.6113938016896847,sim_basic
113,2,32,1,0.0,1.0,1.0,numberbar_pos,0.5996606227558295,0.6498174191644657,0.34520210028664267,2.4501078390850632,0.14800895244421594,0.40033937724417046,sim_basic
113,2,33,1,0.0,1.0,1.0,numberbar_pos,0.39265651632132104,0.7549925263846851,0.34520210028664267,2.4501078390850632,0.14800895244421594,0.607343483678679,sim_basic
113,2,34,1,0.0,1.0,1.0,numberbar_pos,0.2571106621959647,0.8111532399767877,0.34520210028664267,2.4501078390850632,0.14800895244421594,0.7428893378040353,sim_basic
114,0,0,1,0.0,-1.0,0.0,numberbar_mixed,-1.0,0.5,0.6424785357414062,1.4406729612498541,0.0,0.0,sim_basic
114,0,1,0,1.0,1.0,0.0,numberbar_mixed,1.0,0.716182064574115,0.6424785357414062,1.4406729612498541,0.0,-0.6424785357414062,sim_basic
114,0,2,0,1.0,1.0,0.0,numberbar_mixed,0.35752146425859377,0.864268276461183,0.6424785357414062,1.4406729612498541,0.6424785357414062,-0.6424785357414062,sim_basic
114,0,3,0,1.0,1.0,0.0,numberbar_mixed,0.12782159740560894,0.8986328334183641,0.6424785357414062,1.4406729612498541,0.8721784025943911,-0.6424785357414062,sim_basic
114,0,4,0,1.0,1.0,0.0,numberbar_mixed,0.04569896466832579,0.9089132373466048,0.6424785357414062,1.4406729612498541,0.9543010353316742,-0.6424785357414062,sim_basic
114,0,5,0,1.0,1.0,0.0,numberbar_mixed,0.016338360763321624,0.9123551261218847,0.6424785357414062,1.4406729612498541,0.9836616392366784,-0.6424785357414062,sim_basic
114,0,6,0,1.0,1.0,0.0,numberbar_mixed,0.005841314663687869,0.9135568782058126,0.6424785357414062,1.4406729612498541,0.9941586853363121,-0.6424785357414062,sim_basic
114,0,7,0,1.0,-1.0,0.0,numberbar_mixed,-1.9979116046282432,0.9139828978396625,0.6424785357414062,1.4406729612498541,0.9979116046282431,-0.6424785357414062,sim_basic
114,0,8,1,0.0,-1.0,0.0,numberbar_mixed,-0.35752146425859377,0.3742572769985068,0.6424785357414062,1.4406729612498541,-0.2857037176540739,-0.6424785357414062,sim_basic
114,0,9,0,1.0,1.0,0.0,numberbar_mixed,1.2857037176540738,0.6995000380294989,0.6424785357414062,1.4406729612498541,-0.2857037176540739,-0.8721784025943911,sim_basic
114,0,10,0,1.0,1.0,0.0,numberbar_mixed,0.45966667573840214,0.8844198282978187,0.6424785357414062,1.4406729612498541,0.5403333242615979,-0.8721784025943911,sim_basic
114,0,11,0,1.0,1.0,0.0,numberbar_mixed,0.16434070298087378,0.9213212442886697,0.6424785357414062,1.4406729612498541,0.8356592970191262,-0.8721784025943911,sim_basic
114,0,12,0,1.0,1.0,0.0,numberbar_mixed,0.05875532876700862,0.9316648957273085,0.6424785357414062,1.4406729612498541,0.9412446712329914,-0.8721784025943911,sim_basic
114,0,13,0,1.0,-1.0,1.0,numberbar_mixed,-1.978993708826224,0.9350470451597322,0.6424785357414062,1.4406729612498541,0.978993708826224,-0.8721784025943911,sim_basic
114,0,14,0,1.0,-1.0,1.0,numberbar_mixed,-0.7075327285380969,0.6974478642201332,0.6424785357414062,1.4406729612498541,-0.2924672714619031,-0.8721784025943911,sim_basic
114,0,15,0,1.0,-1.0,1.0,numberbar_mixed,-0.25295813711781856,0.5449485331800007,0.6424785357414062,1.4406729612498541,-0.7470418628821814,-0.8721784025943911,sim_basic
114,0,16,1,0.0,1.0,1.0,numberbar_mixed,1.872178402594391,0.5134611439415233,0.6424785357414062,1.4406729612498541,-0.9095620364215113,-0.8721784025943911,sim_basic
114,0,17,1,0.0,1.0,1.0,numberbar_mixed,0.6693439638488619,0.8565281878957675,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.33065603615113814,sim_basic
114,0,18,1,0.0,1.0,1.0,numberbar_mixed,0.23930483404789626,0.9173060246053123,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.7606951659521037,sim_basic
114,0,19,1,0.0,1.0,1.0,numberbar_mixed,0.0855566146729636,0.9326291552454432,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9144433853270364,sim_basic
114,0,20,1,0.0,1.0,1.0,numberbar_mixed,0.03058832615488627,0.9374376517468033,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9694116738451137,sim_basic
114,0,21,1,0.0,1.0,1.0,numberbar_mixed,0.010935983156114437,0.939077715837176,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9890640168438856,sim_basic
114,0,22,1,0.0,1.0,1.0,numberbar_mixed,0.003909848711081354,0.9396542564901591,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9960901512889186,sim_basic
114,0,23,1,0.0,1.0,1.0,numberbar_mixed,0.001397854836215351,0.9398591403667753,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9986021451637846,sim_basic
114,0,24,1,0.0,1.0,1.0,numberbar_mixed,0.0004997631078647036,0.939932232619823,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9995002368921353,sim_basic
114,0,25,1,0.0,-1.0,0.0,numberbar_mixed,-1.9998213239618938,0.9399583444838547,0.6424785357414062,1.4406729612498541,-0.9095620364215113,0.9998213239618938,sim_basic
114,0,26,0,1.0,1.0,0.0,numberbar_mixed,1.9095620364215113,0.28909993226015585,0.6424785357414062,1.4406729612498541,-0.9095620364215113,-0.28502095200158406,sim_basic
114,0,27,1,0.0,-1.0,0.0,numberbar_mixed,-0.7149790479984159,0.29572603955921295,0.6424785357414062,1.4406729612498541,0.31729058464595905,-0.28502095200158406,sim_basic
114,0,28,1,0.0,-1.0,0.0,numberbar_mixed,-0.2556203561546091,0.17806398609046417,0.6424785357414062,1.4406729612498541,0.31729058464595905,-0.7443796438453909,sim_basic
114,0,29,0,1.0,1.0,0.0,numberbar_mixed,0.682709415354041,0.8539747613221768,0.6424785357414062,1.4406729612498541,0.31729058464595905,-0.9086102359733009,sim_basic
114,0,30,0,1.0,-1.0,0.0,numberbar_mixed,-1.7559167301594947,0.9166776446646931,0.6424785357414062,1.4406729612498541,0.7559167301594948,-0.9086102359733009,sim_basic
114,0,31,0,1.0,1.0,0.0,numberbar_mixed,1.3722220795172153,0.6841176158822221,0.6424785357414062,1.4406729612498541,-0.3722220795172152,-0.9086102359733009,sim_basic
114,0,32,0,1.0,1.0,0.0,numberbar_mixed,0.4905988471569672,0.8852272867056525,0.6424785357414062,1.4406729612498541,0.5094011528430328,-0.9086102359733009,sim_basic
114,0,33,0,1.0,1.0,0.0,numberbar_mixed,0.17539961819913696,0.9239305152450724,0.6424785357414062,1.4406729612498541,0.824600381800863,-0.9086102359733009,sim_basic
114,0,34,0,1.0,1.0,0.0,numberbar_mixed,0.0627091283289537,0.9345843167663573,0.6424785357414062,1.4406729612498541,0.9372908716710463,-0.9086102359733009,sim_basic
114,1,0,1,0.0,0.0,1.0,numberbar_neg,0.0,0.5,0.6424785357414062,1.4406729612498541,0.0,0.0,sim_basic
114,1,1,0,1.0,0.0,1.0,numberbar_neg,0.0,0.5,0.6424785357414062,1.4406729612498541,0.0,0.0,sim_basic
114,1,2,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.6424785357414062,1.4406729612498541,0.0,0.0,sim_basic
114,1,3,1,0.0,0.0,1.0,numberbar_neg,0.0,0.716182064574115,0.6424785357414062,1.4406729612498541,-0.6424785357414062,0.0,sim_basic
114,1,4,0,1.0,-1.0,1.0,numberbar_neg,-0.35752146425859377,0.28381793542588496,0.6424785357414062,1.4406729612498541,-0.6424785357414062,0.0,sim_basic
114,1,5,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7784271261665084,0.6424785357414062,1.4406729612498541,-0.8721784025943911,0.0,sim_basic
114,1,6,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7784271261665084,0.6424785357414062,1.4406729612498541,-0.8721784025943911,0.0,sim_basic
114,1,7,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7784271261665084,0.6424785357414062,1.4406729612498541,-0.8721784025943911,0.0,sim_basic
114,1,8,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.7784271261665084,0.6424785357414062,1.4406729612498541,-0.8721784025943911,0.0,sim_basic
114,1,9,1,0.0,0.0,1.0,numberbar_neg,0.6424785357414062,0.581983790959746,0.6424785357414062,1.4406729612498541,-0.8721784025943911,-0.6424785357414062,sim_basic
114,1,10,1,0.0,0.0,1.0,numberbar_neg,0.22969986685298482,0.716182064574115,0.6424785357414062,1.4406729612498541,-0.8721784025943911,-0.22969986685298482,sim_basic
114,1,11,0,1.0,0.0,1.0,numberbar_neg,0.8721784025943911,0.24264879384130097,0.6424785357414062,1.4406729612498541,-0.8721784025943911,-0.08212263273728315,sim_basic
114,1,12,0,1.0,-1.0,1.0,numberbar_neg,-0.688177500409732,0.41801620904025394,0.6424785357414062,1.4406729612498541,-0.311822499590268,-0.08212263273728315,sim_basic
114,1,13,1,0.0,-1.0,0.0,numberbar_neg,-0.9178773672627168,0.7247008217468962,0.6424785357414062,1.4406729612498541,-0.7539617723836936,-0.08212263273728315,sim_basic
114,1,14,0,1.0,0.0,0.0,numberbar_neg,0.7539617723836936,0.47045648959505326,0.6424785357414062,1.4406729612498541,-0.7539617723836936,-0.6718391396464104,sim_basic
114,1,15,0,1.0,0.0,0.0,numberbar_neg,0.2695575168576227,0.6409652946307258,0.6424785357414062,1.4406729612498541,-0.2695575168576227,-0.6718391396464104,sim_basic
114,1,16,0,1.0,0.0,0.0,numberbar_neg,0.09637259812884783,0.6961559418563766,0.6424785357414062,1.4406729612498541,-0.09637259812884783,-0.6718391396464104,sim_basic
114,1,17,1,0.0,0.0,0.0,numberbar_neg,0.6718391396464104,0.28531221655504363,0.6424785357414062,1.4406729612498541,-0.03445527239743069,-0.6718391396464104,sim_basic
114,1,18,1,0.0,0.0,0.0,numberbar_neg,0.24019691295261852,0.42643619816629946,0.6424785357414062,1.4406729612498541,-0.03445527239743069,-0.24019691295261852,sim_basic
114,1,19,1,0.0,-1.0,0.0,numberbar_neg,-0.9141244479707858,0.4814885132332302,0.6424785357414062,1.4406729612498541,-0.03445527239743069,-0.08587555202921415,sim_basic
114,1,20,0,1.0,0.0,0.0,numberbar_neg,0.03445527239743069,0.7150817806567751,0.6424785357414062,1.4406729612498541,-0.03445527239743069,-0.673180888846906,sim_basic
114,1,21,0,1.0,0.0,0.0,numberbar_neg,0.012318499438958127,0.7215346115491009,0.6424785357414062,1.4406729612498541,-0.012318499438958127,-0.673180888846906,sim_basic
114,1,22,0,1.0,0.0,0.0,numberbar_neg,0.004404127956884975,0.7238197363044159,0.6424785357414062,1.4406729612498541,-0.004404127956884975,-0.673180888846906,sim_basic
114,1,23,0,1.0,0.0,0.0,numberbar_neg,0.001574570275927725,0.7246338974072506,0.6424785357414062,1.4406729612498541,-0.001574570275927725,-0.673180888846906,sim_basic
114,1,24,0,1.0,0.0,0.0,numberbar_neg,0.0005629426706277383,0.7249246161052737,0.6424785357414062,1.4406729612498541,-0.0005629426706277383,-0.673180888846906,sim_basic
114,1,25,0,1.0,0.0,1.0,numberbar_neg,0.00020126408789647226,0.7250285080478168,0.6424785357414062,1.4406729612498541,-0.00020126408789647226,-0.673180888846906,sim_basic
114,1,26,0,1.0,-1.0,1.0,numberbar_neg,-0.9999280437685926,0.7250656457359208,0.6424785357414062,1.4406729612498541,-7.195623140741707e-05,-0.673180888846906,sim_basic
114,1,27,1,0.0,0.0,1.0,numberbar_neg,0.673180888846906,0.4889530511733311,0.6424785357414062,1.4406729612498541,-0.6425042616386215,-0.673180888846906,sim_basic
114,1,28,0,1.0,-1.0,1.0,numberbar_neg,-0.3574957383613785,0.35918523133294245,0.6424785357414062,1.4406729612498541,-0.6425042616386215,-0.2406766170914475,sim_basic
114,1,29,1,0.0,0.0,1.0,numberbar_neg,0.2406766170914475,0.7129593981386146,0.6424785357414062,1.4406729612498541,-0.8721876001548328,-0.2406766170914475,sim_basic
114,1,30,1,0.0,0.0,1.0,numberbar_neg,0.0860470565553392,0.756313134205866,0.6424785357414062,1.4406729612498541,-0.8721876001548328,-0.0860470565553392,sim_basic
114,1,31,0,1.0,-1.0,1.0,numberbar_neg,-0.12781239984516723,0.22930906546221966,0.6424785357414062,1.4406729612498541,-0.8721876001548328,-0.030763669654806904,sim_basic
114,1,32,1,0.0,-1.0,1.0,numberbar_neg,-0.9692363303451931,0.7909266439511088,0.6424785357414062,1.4406729612498541,-0.954304323656951,-0.030763669654806904,sim_basic
114,1,33,1,0.0,0.0,1.0,numberbar_neg,0.6534772079623604,0.6066837110789374,0.6424785357414062,1.4406729612498541,-0.954304323656951,-0.6534772079623604,sim_basic
114,1,34,0,1.0,-1.0,1.0,numberbar_neg,-0.04569567634304905,0.26148722983048256,0.6424785357414062,1.4406729612498541,-0.954304323656951,-0.2336321282503207,sim_basic
114,2,0,1,0.0,1.0,1.0,numberbar_pos,1.0,0.5,0.6424785357414062,1.4406729612498541,0.0,0.0,sim_basic
114,2,1,0,1.0,0.0,1.0,numberbar_pos,0.0,0.28381793542588496,0.6424785357414062,1.4406729612498541,0.0,0.6424785357414062,sim_basic
114,2,2,1,0.0,1.0,1.0,numberbar_pos,0.35752146425859377,0.716182064574115,0.6424785357414062,1.4406729612498541,0.0,0.6424785357414062,sim_basic
114,2,3,1,0.0,1.0,1.0,numberbar_pos,0.12782159740560894,0.7784271261665084,0.6424785357414062,1.4406729612498541,0.0,0.8721784025943911,sim_basic
114,2,4,1,0.0,0.0,1.0,numberbar_pos,-0.9543010353316742,0.7981603099932708,0.6424785357414062,1.4406729612498541,0.0,0.9543010353316742,sim_basic
114,2,5,1,0.0,1.0,1.0,numberbar_pos,0.6588168965047279,0.620467565477509,0.6424785357414062,1.4406729612498541,0.0,0.34118310349527214,sim_basic
114,2,6,1,0.0,1.0,1.0,numberbar_pos,0.2355411815166728,0.7505101888495385,0.6424785357414062,1.4406729612498541,0.0,0.7644588184833272,sim_basic
114,2,7,1,0.0,0.0,1.0,numberbar_pos,-0.91578897189096,0.7890739442473966,0.6424785357414062,1.4406729612498541,0.0,0.91578897189096,sim_basic
114,2,8,1,0.0,1.0,1.0,numberbar_pos,0.6725857858176718,0.6157852887872127,0.6424785357414062,1.4406729612498541,0.0,0.3274142141823282,sim_basic
114,2,9,1,0.0,1.0,1.0,numberbar_pos,0.24046385498505096,0.7491798990060065,0.6424785357414062,1.4406729612498541,0.0,0.759536145014949,sim_basic
114,2,10,0,1.0,0.0,1.0,numberbar_pos,0.0,0.2113483689870397,0.6424785357414062,1.4406729612498541,0.0,0.9140290104644784,sim_basic
114,2,11,0,1.0,0.0,1.0,numberbar_pos,0.0,0.2113483689870397,0.6424785357414062,1.4406729612498541,0.0,0.9140290104644784,sim_basic
114,2,12,1,0.0,1.0,1.0,numberbar_pos,0.08597098953552162,0.7886516310129603,0.6424785357414062,1.4406729612498541,0.0,0.9140290104644784,sim_basic
114,2,13,0,1.0,1.0,0.0,numberbar_pos,1.0,0.19838930993247858,0.6424785357414062,1.4406729612498541,0.0,0.9692635259375001,sim_basic
